FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	0.15529511429735	1.18676193154603
tsk_1	tsk_1	-0.04770359871354	0.302124640454521
tsk_2	tsk_2	-1.23478160656699	1.36152327462506
tsk_3	tsk_3	-0.462618772428194	0.84329514037149
tsk_4	tsk_4	0.431094069923032	-1.10956886730989
tsk_5	tsk_5	0.526343244055691	0.467069746796915
tsk_6	tsk_6	-1.07152723207396	1.02387571156669
tsk_7	tsk_7	-0.227127074115339	-1.3034017948009
tsk_8	tsk_8	-1.49012373834757	-0.222418573073
tsk_9	tsk_9	-0.119929450768468	-1.32383548720299
tsk_10	tsk_10	1.23832844644265	0.113128440029028
tsk_11	tsk_11	0.892330451382861	1.232963207337
tsk_12	tsk_12	-0.101684612663195	-0.460252172719266
tsk_13	tsk_13	1.12399364676891	-1.85146443415144
tsk_14	tsk_14	0.877939071739347	0.323792114103489
tsk_15	tsk_15	0.225896209851345	-1.3772032861234
tsk_16	tsk_16	-0.818394912796854	0.678936473257808
tsk_17	tsk_17	-0.0586014413117152	-0.4396427814484
tsk_18	tsk_18	1.0620702054496	-0.474797024571866
tsk_19	tsk_19	0.619527468192135	-1.06990814631837
tsk_20	tsk_20	-0.459761693364683	-0.357976560803634
tsk_21	tsk_21	-2.04873789481401	-0.311573468781973
tsk_22	tsk_22	-0.538316994519593	0.403677280845732
tsk_23	tsk_23	-1.98251224855465	-0.336358939713037
tsk_24	tsk_24	-1.12864907817538	-0.0853881525389381
tsk_25	tsk_25	-0.237112611799179	0.70476357555065
tsk_26	tsk_26	-0.551006487032394	0.0685597750155639
tsk_27	tsk_27	-0.735609883362166	1.60213989193854
tsk_28	tsk_28	0.0347879371307073	0.531858854352584
tsk_29	tsk_29	-0.117231586746939	1.30081291980254
tsk_30	tsk_30	-1.71719151112362	-0.307575340284082
tsk_31	tsk_31	0.0586028772801582	-1.29548338879054
tsk_32	tsk_32	1.10511528388006	-0.277900238689886
tsk_33	tsk_33	0.321474903345838	-0.0107634300808195
tsk_34	tsk_34	-1.24339463498206	0.348320882460707
tsk_35	tsk_35	-1.29896541900485	0.767256712877818
tsk_36	tsk_36	0.49863617196213	-0.869429261748189
tsk_37	tsk_37	-1.62253781040418	-2.23422359547583
tsk_38	tsk_38	-0.187995066216811	-1.15680783571211
tsk_39	tsk_39	-0.515014045189133	-1.37006180345207
tsk_40	tsk_40	1.22310034279603	1.57636219823135
tsk_41	tsk_41	-0.625995936675771	0.715671883838922
tsk_42	tsk_42	-0.692113591645568	0.833330361303762
tsk_43	tsk_43	0.971022846443977	0.366403970826583
tsk_44	tsk_44	-0.831103043404386	0.480366851680706
tsk_45	tsk_45	0.107733607879659	-0.151301970480253
tsk_46	tsk_46	0.369074095930915	0.0638328025286564
tsk_47	tsk_47	-0.164659738148654	-0.38663175898325
tsk_48	tsk_48	-0.54106563979381	-0.388407068996631
tsk_49	tsk_49	0.791776579590742	0.999818876234661
tsk_50	tsk_50	-0.264088603676218	1.04914074780136
tsk_51	tsk_51	-0.198007621717829	0.903029370582883
tsk_52	tsk_52	1.50450289654749	-1.48954571162722
tsk_53	tsk_53	2.27431604700565	-0.934827420898963
tsk_54	tsk_54	0.642368207884549	-0.709099676042035
tsk_55	tsk_55	0.922891327594682	1.03441419213942
tsk_56	tsk_56	-0.765663000823114	-0.721164996775775
tsk_57	tsk_57	0.66944593568385	-1.16238010994052
tsk_58	tsk_58	-0.509345310193683	-1.12336727844684
tsk_59	tsk_59	0.427536431785289	-1.04165546348635
tsk_60	tsk_60	-1.1010455255217	0.381525481236269
tsk_61	tsk_61	-0.319627331762286	0.44898859727717
tsk_62	tsk_62	-0.69377371136921	-2.35863138971616
tsk_63	tsk_63	0.476664587029786	-0.0124963794728783
tsk_64	tsk_64	1.20292533903769	0.951601678496862
tsk_65	tsk_65	1.35267478143532	0.777596420167737
tsk_66	tsk_66	0.872239600988576	0.0908490442416764
tsk_67	tsk_67	-0.344659673960057	-2.4653674489672
tsk_68	tsk_68	0.69929370621364	0.00227063147276718
tsk_69	tsk_69	-1.10977076853368	-0.364498542649458
tsk_70	tsk_70	0.517471155981201	-0.292528006573377
tsk_71	tsk_71	-1.29387830944117	-0.384604305529822
tsk_72	tsk_72	-0.911896561523075	-0.509906642939801
tsk_73	tsk_73	-0.081954607179067	0.193983623168251
tsk_74	tsk_74	-1.35338729338001	2.40115847404777
tsk_75	tsk_75	1.30925522456983	1.46754627408459
tsk_76	tsk_76	-1.34327807821614	-0.745960047408709
tsk_77	tsk_77	-0.2938388727217	-0.495805744837251
tsk_78	tsk_78	-0.915089698687922	0.634171608209785
tsk_79	tsk_79	1.65913528740962	2.27142504629698
tsk_80	tsk_80	0.729376997941603	0.298758296566967
tsk_81	tsk_81	-0.0861125656637441	0.0351116369672905
tsk_82	tsk_82	0.849443219603981	-1.16831278461729
tsk_83	tsk_83	0.853149777096578	1.15165835897073
tsk_84	tsk_84	0.576790807739662	0.0126366323835256
tsk_85	tsk_85	0.295379564673628	-1.24234540803432
tsk_86	tsk_86	0.79631308168747	0.0444439319781923
tsk_87	tsk_87	2.35706860629108	-0.286076438995162
tsk_88	tsk_88	-1.04739613070988	0.23805456629251
tsk_89	tsk_89	0.0625931088580333	1.3589724810668
tsk_90	tsk_90	-0.279805731530995	0.164327790374317
tsk_91	tsk_91	-0.0549334003971033	0.563564777950807
tsk_92	tsk_92	0.206093724762926	-0.8587263715654
tsk_93	tsk_93	1.29189726136604	0.363821436992869
tsk_94	tsk_94	0.73150629030601	0.356115766031185
tsk_95	tsk_95	-1.28309616500146	1.02229282107603
tsk_96	tsk_96	-1.47012830200252	1.12704563993413
tsk_97	tsk_97	1.0294748429187	-1.06318980359165
tsk_98	tsk_98	0.284716898543249	-0.283219910453893
tsk_99	tsk_99	1.36357733345691	1.24493242143515
tsk_100	tsk_100	-0.666841758606063	1.30370588173138
tsk_101	tsk_101	0.514337986461875	0.39157070989663
