FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	-1.57642596432833	-3.02560144453095
tsk_1	tsk_1	1.70306655370179	-0.0229083403363424
tsk_2	tsk_2	-1.01461376406249	1.35786218802727
tsk_3	tsk_3	-0.975210103025913	-1.3533531885312
tsk_4	tsk_4	-2.13100012284669	-0.942615608227687
tsk_5	tsk_5	-0.280527257532222	1.75324501065358
tsk_6	tsk_6	-0.326702221878361	0.278641391156823
tsk_7	tsk_7	-0.662301583574118	-1.39086611584574
tsk_8	tsk_8	-0.102668496591566	0.93608765099904
tsk_9	tsk_9	0.470572046070977	0.0576021314455261
tsk_10	tsk_10	-0.822605492166933	0.314224762826814
tsk_11	tsk_11	-1.37620173888647	-0.0484981358900743
tsk_12	tsk_12	-0.824586362195331	0.154628059264562
tsk_13	tsk_13	0.0243349730422569	-1.02608349215083
tsk_14	tsk_14	-0.151953439805871	0.12053252598191
tsk_15	tsk_15	-0.742964965130313	1.38083901956433
tsk_16	tsk_16	1.28661636321476	-0.285884072711406
tsk_17	tsk_17	0.376723591922517	1.54099860972743
tsk_18	tsk_18	0.555251330373475	-0.451428079360267
tsk_19	tsk_19	-0.303060000083239	-0.856750708437793
tsk_20	tsk_20	0.251376942499624	1.05080132691771
tsk_21	tsk_21	2.16428563432538	-1.08791626704871
tsk_22	tsk_22	1.09688705061159	0.90183504718905
tsk_23	tsk_23	-0.312877976244527	-0.612552019253049
tsk_24	tsk_24	-1.08808195736583	0.459043029822741
tsk_25	tsk_25	-0.275259868592827	-0.37608962669399
tsk_26	tsk_26	-0.202028907719001	-0.369825119139466
tsk_27	tsk_27	0.152148404789313	0.421087445766072
tsk_28	tsk_28	0.167890142839294	1.72948503270684
tsk_29	tsk_29	0.399839084805844	-1.12501274129535
tsk_30	tsk_30	0.734376560655106	-0.10526772645094
tsk_31	tsk_31	2.23382190702844	-0.397559854353454
tsk_32	tsk_32	-0.568749085528579	0.69598959255017
tsk_33	tsk_33	-1.13661073596061	-1.65650947450037
tsk_34	tsk_34	-0.387951872484595	-0.663134446963016
tsk_35	tsk_35	-0.508808691885441	-1.3063753583501
tsk_36	tsk_36	0.30622871859729	-0.38581236829487
tsk_37	tsk_37	-0.502771683207714	1.41880148316862
tsk_38	tsk_38	0.867502546572573	-0.647502231643707
tsk_39	tsk_39	-1.06578030936551	-0.90659745176511
tsk_40	tsk_40	0.124114416937637	0.159964297948049
tsk_41	tsk_41	-1.22831221466543	-0.201775320201581
tsk_42	tsk_42	0.631578970927575	0.714128967966834
tsk_43	tsk_43	-1.69982835076121	0.57881988870517
tsk_44	tsk_44	-0.319360744495331	-0.0277353485184631
tsk_45	tsk_45	0.493578859852659	0.542312578480839
tsk_46	tsk_46	-1.03639541756255	-0.626028929193398
tsk_47	tsk_47	0.215293463831322	1.87266451939148
tsk_48	tsk_48	0.796016794749579	1.05022510539731
tsk_49	tsk_49	-0.516807304702736	0.926482667368326
tsk_50	tsk_50	-0.0342640984292396	-0.436421824749143
tsk_51	tsk_51	-0.109325314393788	-0.0616162862109696
tsk_52	tsk_52	0.501474048914275	0.0693536491949891
tsk_53	tsk_53	2.17837148811908	0.588302982330302
tsk_54	tsk_54	-1.11558704252006	-0.202032220130559
tsk_55	tsk_55	0.7994475253377	0.431399704092407
tsk_56	tsk_56	0.589874049898983	0.155181858383708
tsk_57	tsk_57	-1.39807101298033	0.193744246673581
tsk_58	tsk_58	-0.256655773486666	-1.27502628504432
tsk_59	tsk_59	0.348508013039705	-1.17519107548012
tsk_60	tsk_60	0.44754701162546	0.158327987195718
tsk_61	tsk_61	1.07805514058663	1.80958056175238
tsk_62	tsk_62	0.929347538269528	-0.570771766196309
tsk_63	tsk_63	0.222941685100896	-0.426525172700458
tsk_64	tsk_64	0.906349010484766	-0.0601205787760588
tsk_65	tsk_65	0.919718129555484	0.314984842358305
tsk_66	tsk_66	2.10733875023539	0.138239581471419
tsk_67	tsk_67	-2.29361377243197	0.0226366689663667
tsk_68	tsk_68	1.05306500686835	1.8125780676814
tsk_69	tsk_69	1.2396210093216	-0.0339763013944803
tsk_70	tsk_70	-0.551987675615411	-2.56324405825678
tsk_71	tsk_71	0.27999044124399	0.430731091063224
tsk_72	tsk_72	-0.449031912501964	0.711781535755001
tsk_73	tsk_73	-0.184240003860992	-0.153193832217891
tsk_74	tsk_74	-0.0992863835743725	-0.376479241433901
tsk_75	tsk_75	-0.668289442276261	-0.503131806024931
tsk_76	tsk_76	-1.35171764249073	0.927460508344176
tsk_77	tsk_77	-0.400279085872917	-0.522831677025457
tsk_78	tsk_78	0.565748786170857	1.42404514343148
tsk_79	tsk_79	-0.179358868882215	1.73318388580432
tsk_80	tsk_80	0.0160832835392212	-0.213055438674443
tsk_81	tsk_81	-1.35494139233835	0.535651293409295
tsk_82	tsk_82	-0.205251492334567	-0.869220402427005
tsk_83	tsk_83	1.26043256912296	-0.126663063497748
tsk_84	tsk_84	-0.0135585068754469	1.19194020447661
tsk_85	tsk_85	0.973737450395045	-2.30619042887076
tsk_86	tsk_86	-0.178024555275856	1.71898656083401
tsk_87	tsk_87	1.20599474488268	1.21497989837068
tsk_88	tsk_88	-0.569671680940649	-0.873201578484751
tsk_89	tsk_89	-1.02175017245517	0.995579688467673
tsk_90	tsk_90	0.415265906956116	0.128661936493569
tsk_91	tsk_91	-1.04456859216162	-2.97559602375481
tsk_92	tsk_92	0.974169304218634	0.00805246028387703
tsk_93	tsk_93	0.150153446073301	0.4277335850681
tsk_94	tsk_94	1.12018638700729	-1.95831787016608
tsk_95	tsk_95	-0.355596587258412	-0.623884290709793
tsk_96	tsk_96	0.496598370014169	-0.285876303364086
tsk_97	tsk_97	-0.733605796642935	0.775105996475142
tsk_98	tsk_98	-0.244831069839787	-0.947398183083665
tsk_99	tsk_99	-1.06883459370474	0.906342387057464
tsk_200	tsk_200	2.07796619038658	-1.48630115130293
tsk_201	tsk_201	0.0666766753905669	-0.92270678191416
tsk_202	tsk_202	1.94261910744926	-1.01095155797548
tsk_203	tsk_203	-0.579934545607998	-0.187714885360455
tsk_204	tsk_204	0.126339538491583	1.7192536162484
tsk_205	tsk_205	0.857869917575215	0.770583983391325
tsk_206	tsk_206	-0.250452940635783	-0.208730201252589
tsk_207	tsk_207	0.423558185770361	0.62659284817326
tsk_208	tsk_208	-1.2425152297725	2.49918841850111
tsk_209	tsk_209	1.63989813369291	0.0499572842521756
tsk_210	tsk_210	0.0897904119075692	0.373808632937555
tsk_211	tsk_211	-0.554427024107161	0.191340306074718
tsk_212	tsk_212	-0.551049168181307	0.975482210738921
tsk_213	tsk_213	0.812584472661351	0.887445696550444
tsk_214	tsk_214	-1.25664942509573	-1.09001978879069
tsk_215	tsk_215	-1.44143920637096	-0.176642762562792
