FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	-1.17046041854479	0.347840193773472
tsk_1	tsk_1	-2.27845150888725	-1.71446161305165
tsk_2	tsk_2	-2.03953918591177	-1.24696551361324
tsk_3	tsk_3	-1.59656328074604	-1.86451428896999
tsk_4	tsk_4	-1.82014825217916	-2.37004092785793
tsk_5	tsk_5	-2.80507175191176	-1.81290095705109
tsk_6	tsk_6	-2.73603018115095	-2.42692158703663
tsk_7	tsk_7	-3.00951003046221	-2.17449661551725
tsk_8	tsk_8	-2.08864210313078	-1.1702796463155
tsk_9	tsk_9	-1.95985945147597	-1.4151040515941
tsk_10	tsk_10	-2.94418486111897	-1.7755232761288
tsk_11	tsk_11	-3.33556442708007	-2.30544721820036
tsk_12	tsk_12	-3.32937610237444	-2.80513795721434
tsk_13	tsk_13	-2.79542222363492	-2.3095137839751
tsk_14	tsk_14	-3.85139306130816	-3.81499661490868
tsk_15	tsk_15	-3.48605610767162	-3.32455210455686
tsk_16	tsk_16	-2.70629110877216	-2.41820788835562
tsk_17	tsk_17	-1.57599881101266	-1.10641170406893
tsk_18	tsk_18	-3.99086082655722	-2.98370427756806
tsk_19	tsk_19	-2.69884498975916	-1.16670001963468
tsk_20	tsk_20	-2.69771420533361	-1.92205951851359
tsk_21	tsk_21	-2.45372197847981	-1.99480699246118
tsk_22	tsk_22	-3.19784903902169	-2.16667109978286
tsk_23	tsk_23	-0.651803339520415	-0.640229256285327
tsk_24	tsk_24	-0.171566328868547	-0.492089720755385
tsk_25	tsk_25	-2.70257553667641	-1.95566107949971
tsk_26	tsk_26	-3.79524211509998	-2.97578299519802
tsk_27	tsk_27	-2.00784041299151	-0.837103781356078
tsk_28	tsk_28	-1.33953517440676	-0.561468900060311
tsk_29	tsk_29	-0.817576721914585	-0.247325167735226
tsk_30	tsk_30	-3.59686671625077	-2.4988310061266
tsk_31	tsk_31	-2.30034812191137	-2.20655128848139
tsk_32	tsk_32	-1.87690080748152	-1.45775880828266
tsk_33	tsk_33	-1.69020192164266	-1.25670874071692
tsk_34	tsk_34	-1.42930023919316	-0.92162944424815
tsk_35	tsk_35	0.54288014289719	0.313361607163815
tsk_36	tsk_36	-1.62172776523454	-1.34794984733425
tsk_37	tsk_37	-3.09176131684334	-2.84527622041879
tsk_38	tsk_38	0.284609635212092	-0.436545429252287
tsk_39	tsk_39	-2.60296718648817	-1.2121838892813
tsk_40	tsk_40	-1.1682480181897	0.25387623274627
tsk_41	tsk_41	-0.96178668425941	-1.48723894093825
tsk_42	tsk_42	-2.4642583834732	-1.90950315596007
tsk_43	tsk_43	-3.88100596531816	-2.9654060214779
tsk_44	tsk_44	-0.899979063738712	-1.03005000949237
tsk_45	tsk_45	-2.8018314203155	-2.12793228770328
tsk_46	tsk_46	-2.06042223891621	-1.85699758225791
tsk_47	tsk_47	-1.93714496974845	-1.48400270897266
tsk_48	tsk_48	-5.4833642711047	-4.51818592626272
tsk_49	tsk_49	-3.12886474423995	-2.59066548480881
tsk_50	tsk_50	-2.13883521938751	-1.20661181144728
tsk_51	tsk_51	-3.78062421299006	-3.52327653241764
tsk_52	tsk_52	-2.65450950865165	-1.79130456561629
