FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	-1.38547318521722	-0.635548767574674
tsk_1	tsk_1	-0.616640665903926	-1.02315741909989
tsk_2	tsk_2	-1.15947529654668	-0.0219552807247065
tsk_3	tsk_3	-1.55277169375205	-0.566976471719855
tsk_4	tsk_4	-2.55459427044183	-0.923597313725535
tsk_5	tsk_5	-1.50466297600108	-1.01534096850189
tsk_6	tsk_6	-1.68515310439368	-1.25664474071706
tsk_7	tsk_7	-1.39187488134699	-0.802519819435744
tsk_8	tsk_8	-0.137556739117738	0.195307226487206
tsk_9	tsk_9	-2.30883115255257	-2.33003795640943
tsk_10	tsk_10	-2.34792068717313	-1.78744042306771
tsk_11	tsk_11	0.509517279141902	1.89096177734005
tsk_12	tsk_12	-0.161063215720451	0.29759737531205
tsk_13	tsk_13	-0.977787396399892	-0.590838833912479
tsk_14	tsk_14	-2.15218468270902	-1.63233806841716
tsk_15	tsk_15	-0.974694663636053	-0.485909106590479
tsk_16	tsk_16	0.549943050756098	0.527262281513448
tsk_17	tsk_17	-2.04282516405151	-1.46614867454645
tsk_18	tsk_18	-1.20183376818456	-0.93180167391146
tsk_19	tsk_19	-0.0902436322386809	0.716616233125027
tsk_20	tsk_20	-1.74119016255136	-1.43642269532301
tsk_21	tsk_21	0.688992773544843	0.281097529995706
tsk_22	tsk_22	0.07878374829154	-0.137836425993621
tsk_23	tsk_23	-1.26523882218089	-0.757804559986213
tsk_24	tsk_24	-0.670151112970871	0.184238248846292
tsk_25	tsk_25	-1.34021044822889	-0.954517851484132
tsk_26	tsk_26	-1.9345183787733	-1.43387119164716
tsk_27	tsk_27	-0.778948610469703	-0.411223384679751
tsk_28	tsk_28	-0.268405180365475	0.169946829609309
tsk_29	tsk_29	0.2091568594813	0.516036454809641
tsk_30	tsk_30	-0.766653668937724	-0.938986547100206
tsk_31	tsk_31	-2.02766605490633	-2.55661243032039
tsk_32	tsk_32	-2.45748406029069	-1.72286436515858
tsk_33	tsk_33	-3.26095400632294	-2.12010914098979
tsk_34	tsk_34	-1.37749800547967	-1.05862282043611
tsk_35	tsk_35	-0.933060131730094	0.020309242174734
tsk_36	tsk_36	-1.22175834894656	-1.04223663536348
tsk_37	tsk_37	-1.20386625308392	-0.443701853345631
tsk_38	tsk_38	0.793491444595937	0.904470891776525
tsk_39	tsk_39	-3.25191114883646	-2.09308446492633
tsk_40	tsk_40	-0.255909636174341	0.0255554643604212
tsk_41	tsk_41	-0.905233348616785	0.319435633842484
tsk_42	tsk_42	-1.6246127192595	-1.6283181094546
tsk_43	tsk_43	-2.41318089269051	-1.2413775534041
tsk_44	tsk_44	-0.130579336313633	0.583213641369096
tsk_45	tsk_45	-0.94057466622388	-0.685904361092843
tsk_46	tsk_46	-0.346528115228451	-0.0346187224923326
tsk_47	tsk_47	-1.85707975385321	-1.70678581553369
tsk_48	tsk_48	-0.632163189170881	-0.608798080659719
tsk_49	tsk_49	-1.47684351958102	-1.00717501494715
tsk_50	tsk_50	-0.535331005431282	-0.00425171021096304
tsk_51	tsk_51	-0.663862910620437	-0.51583639649904
tsk_52	tsk_52	-0.730283328062131	-0.514339185416449
tsk_53	tsk_53	0.346616949018131	-0.151891875315311
tsk_54	tsk_54	-2.16844298522448	-1.00507380408988
tsk_55	tsk_55	-0.279680162461649	-0.298925809907229
tsk_56	tsk_56	-3.2068722115325	-2.78238649523144
tsk_57	tsk_57	-1.96519571123154	-1.12604279763944
tsk_58	tsk_58	-2.90526657442992	-2.37016437615467
tsk_59	tsk_59	-0.31439577623429	-0.168530577959257
tsk_60	tsk_60	-0.95830522315346	-0.744133128808185
tsk_61	tsk_61	0.0324720475219145	0.0174223116150664
tsk_62	tsk_62	-0.199452846174355	-0.658790997234397
tsk_63	tsk_63	0.310283785037572	0.465794611974343
tsk_64	tsk_64	0.28117971650719	0.274867961072798
tsk_65	tsk_65	-0.852066045735514	-0.732778230685834
tsk_66	tsk_66	-0.831944119663679	-1.70212714342632
tsk_67	tsk_67	-2.73359149592595	-1.56662657954269
tsk_68	tsk_68	-1.16488098711775	-1.02385919030407
tsk_69	tsk_69	-0.406624861222878	-0.599466744036076
tsk_70	tsk_70	-1.80678719620137	-0.962484440116955
tsk_71	tsk_71	-2.24694991795418	-2.02162822912038
tsk_72	tsk_72	-1.62107230689458	-0.603561647109678
tsk_73	tsk_73	0.31192317520863	1.08052411079481
tsk_74	tsk_74	-1.24835224926128	-0.867338730993685
tsk_75	tsk_75	-1.29104730152926	-0.727415512355457
tsk_76	tsk_76	-0.443799322056459	0.804660734777462
