FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	-0.69238341854479	0.825917193773472
tsk_1	tsk_1	-1.66258150888725	-1.09859161305165
tsk_2	tsk_2	-0.767738185911767	0.0248354863867593
tsk_3	tsk_3	0.544027219253963	0.276076211030005
tsk_4	tsk_4	0.520825747820844	-0.0290669278579286
tsk_5	tsk_5	-0.563339751911762	0.428831042948908
tsk_6	tsk_6	0.589675818849051	0.898784412963366
tsk_7	tsk_7	-1.16068903046221	-0.325675615517245
tsk_8	tsk_8	-1.12970410313078	-0.211341646315499
tsk_9	tsk_9	1.69757054852403	2.24232594840591
tsk_10	tsk_10	-0.131904861118968	1.0367567238712
tsk_11	tsk_11	-2.22811442708006	-1.19799721820036
tsk_12	tsk_12	-0.0788021023744388	0.445436042785662
tsk_13	tsk_13	-0.72330122363492	-0.237392783975101
tsk_14	tsk_14	2.01093693869184	2.04733338509132
tsk_15	tsk_15	-0.764488107671615	-0.602984104556857
tsk_16	tsk_16	-0.10226910877216	0.185814111644381
tsk_17	tsk_17	0.00483018898734411	0.474417295931066
tsk_18	tsk_18	-1.69236082655722	-0.685204277568056
tsk_19	tsk_19	-3.04424498975916	-1.51210001963468
tsk_20	tsk_20	-1.42169420533361	-0.646039518513594
tsk_21	tsk_21	0.932853021520192	1.39176800753882
tsk_22	tsk_22	-0.529727039021693	0.501450900217144
tsk_23	tsk_23	0.354120675479585	0.365694758714673
tsk_24	tsk_24	0.605295671131453	0.284772279244615
tsk_25	tsk_25	0.0897024633235883	0.836616920500287
tsk_26	tsk_26	0.200273884900016	1.01973300480198
tsk_27	tsk_27	-2.07502041299151	-0.904283781356078
tsk_28	tsk_28	0.524958825593237	1.30302509993969
tsk_29	tsk_29	-0.326284721914585	0.243966832264774
tsk_30	tsk_30	-0.720457216250773	0.377578493873398
tsk_31	tsk_31	1.46257187808863	1.55636871151861
tsk_32	tsk_32	1.11310619251848	1.53224819171734
tsk_33	tsk_33	-0.921565921642656	-0.488072740716923
tsk_34	tsk_34	0.0396232608068398	0.54729405575185
tsk_35	tsk_35	-0.0170408571028104	-0.246559392836185
tsk_36	tsk_36	-1.70193776523454	-1.42815984733425
tsk_37	tsk_37	-1.15143131684334	-0.90494622041879
tsk_38	tsk_38	1.63393563521209	0.912780570747713
tsk_39	tsk_39	0.572812813511826	1.9635961107187
tsk_40	tsk_40	-0.977985018189703	0.44413923274627
tsk_41	tsk_41	0.0941613157405898	-0.431290940938249
tsk_42	tsk_42	0.256577616526796	0.811332844039935
tsk_43	tsk_43	0.197597034681843	1.1131969785221
tsk_44	tsk_44	-0.367684063738712	-0.497755009492367
tsk_45	tsk_45	-1.3856514203155	-0.711752287703283
tsk_46	tsk_46	-0.515757238916209	-0.312332582257908
tsk_47	tsk_47	-0.617244969748455	-0.164102708972662
tsk_48	tsk_48	-1.0938372711047	-0.128658926262719
tsk_49	tsk_49	-0.422652744239946	0.115546515191195
tsk_50	tsk_50	-0.555826219387512	0.376397188552725
tsk_51	tsk_51	-0.156386212990065	0.10096146758236
tsk_52	tsk_52	-1.66523950865165	-0.802034565616293
tsk_53	tsk_53	-0.694882274242967	0.556358179204065
tsk_54	tsk_54	-0.120005413821515	-0.0438663473099546
tsk_55	tsk_55	-0.826951022124788	-0.0503330716735788
tsk_56	tsk_56	0.720962780870575	-0.207332561611216
tsk_57	tsk_57	-0.924977619494485	0.204532764268566
tsk_58	tsk_58	-0.622655672034857	-0.131785056013656
tsk_59	tsk_59	-0.378053276950681	0.142644826951826
tsk_60	tsk_60	-0.913642233158402	-0.727043530655387
tsk_61	tsk_61	-0.552641779327901	-0.354893741671276
tsk_62	tsk_62	0.992671989562015	1.28603402696361
tsk_63	tsk_63	-0.928180254822729	0.0354638681083739
tsk_64	tsk_64	0.913951033812772	0.690024945140806
