FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	-1.34241818521722	-0.592493767574674
tsk_1	tsk_1	0.362370334096074	-0.0441464190998901
tsk_2	tsk_2	-0.312469296546682	0.825050719275293
tsk_3	tsk_3	-1.20221369375205	-0.216418471719855
tsk_4	tsk_4	-1.92953427044183	-0.298537313725535
tsk_5	tsk_5	-1.19358297600108	-0.704260968501887
tsk_6	tsk_6	-0.0666776043936841	0.361830759282944
tsk_7	tsk_7	-1.01723388134699	-0.427878819435744
tsk_8	tsk_8	-0.257078039117738	0.075785926487206
tsk_9	tsk_9	-1.01390115255257	-1.03510795640943
tsk_10	tsk_10	-0.901331687173132	-0.340851423067711
tsk_11	tsk_11	-1.0280717208581	0.353372777340053
tsk_12	tsk_12	-1.44670521572045	-0.98804462468795
tsk_13	tsk_13	0.289311603600108	0.676260166087521
tsk_14	tsk_14	-0.0803988827090163	0.439447731582838
tsk_15	tsk_15	1.19041933636395	1.67920489340952
tsk_16	tsk_16	0.223526750756098	0.200845981513448
tsk_17	tsk_17	-1.24638516405151	-0.669708674546448
tsk_18	tsk_18	1.62335623181544	1.89338832608854
tsk_19	tsk_19	-1.00434613223868	-0.197486266874973
tsk_20	tsk_20	0.965630837448643	1.27039830467699
tsk_21	tsk_21	0.306832773544843	-0.101062470004294
tsk_22	tsk_22	-0.64179025170846	-0.85841042599362
tsk_23	tsk_23	-1.27242882218089	-0.764994559986213
tsk_24	tsk_24	-1.86753411297087	-1.01314475115371
tsk_25	tsk_25	-0.17466934822889	0.211023248515868
tsk_26	tsk_26	-0.757164378773297	-0.256517191647159
tsk_27	tsk_27	-0.174366610469703	0.193358615320249
tsk_28	tsk_28	0.900869819634525	1.33922182960931
tsk_29	tsk_29	-0.0726644405187002	0.234215154809641
tsk_30	tsk_30	0.478262331062276	0.305929452899794
tsk_31	tsk_31	1.25855794509367	0.72961156967961
tsk_32	tsk_32	-0.0731400602906892	0.661479634841419
tsk_33	tsk_33	-0.127992006322944	1.01285285901021
tsk_34	tsk_34	-0.301142005479671	0.0177331795638855
tsk_35	tsk_35	-0.405231131730094	0.548138242174734
tsk_36	tsk_36	-0.684103348946556	-0.50458163536348
tsk_37	tsk_37	-1.58176125308392	-0.821596853345631
tsk_38	tsk_38	-0.317857555404064	-0.206878108223475
tsk_39	tsk_39	0.448123851163539	1.60695053507367
tsk_40	tsk_40	0.233022363825659	0.514487464360421
tsk_41	tsk_41	-0.349223348616785	0.875445633842484
tsk_42	tsk_42	-1.5123927192595	-1.5160981094546
tsk_43	tsk_43	-0.388703892690508	0.783099446595904
tsk_44	tsk_44	0.764812753686367	1.4786057313691
tsk_45	tsk_45	-0.365825666223881	-0.111155361092843
tsk_46	tsk_46	-0.561857815228451	-0.249948422492333
tsk_47	tsk_47	0.183505046146794	0.333798984466307
tsk_48	tsk_48	-1.47913618917088	-1.45577108065972
tsk_49	tsk_49	-1.19587651958102	-0.726208014947146
tsk_50	tsk_50	-2.20872700543128	-1.67764771021096
tsk_51	tsk_51	-0.369157910620437	-0.22113139649904
tsk_52	tsk_52	-0.525722328062131	-0.309778185416449
tsk_53	tsk_53	1.00599194901813	0.507483124684689
tsk_54	tsk_54	-2.10115298522448	-0.93778380408988
tsk_55	tsk_55	-0.312001162461649	-0.331246809907228
tsk_56	tsk_56	0.402993788467501	0.82747950476856
tsk_57	tsk_57	-1.14485571123154	-0.305702797639439
tsk_58	tsk_58	-1.01086357442992	-0.475761376154673
tsk_59	tsk_59	0.99896922376571	1.14483442204074
tsk_60	tsk_60	0.90466477684654	1.11883687119181
tsk_61	tsk_61	0.269290047521915	0.254240311615066
tsk_62	tsk_62	0.0145251538256456	-0.444812997234397
tsk_63	tsk_63	0.0196315850375723	0.175142411974343
tsk_64	tsk_64	-0.20947888349281	-0.215790638927202
tsk_65	tsk_65	-0.514459045735514	-0.395171230685834
tsk_66	tsk_66	1.06347288033632	0.193289856573679
tsk_67	tsk_67	-0.149944495925952	1.01702042045732
tsk_68	tsk_68	0.902621012882252	1.04364280969593
tsk_69	tsk_69	0.0246831387771221	-0.168158744036077
tsk_70	tsk_70	0.0393848037986284	0.883687559883045
tsk_71	tsk_71	-1.15980991795418	-0.934488229120383
tsk_72	tsk_72	1.22113769310542	2.23864835289032
tsk_73	tsk_73	-0.76480382479137	0.00379711079481115
tsk_74	tsk_74	-0.168656249261282	0.212357269006315
tsk_75	tsk_75	-1.19608730152926	-0.632455512355457
tsk_76	tsk_76	-1.05020232205646	0.198257734777462
tsk_77	tsk_77	-1.07358015452118	-0.707122126463067
tsk_78	tsk_78	-0.468733247794487	-0.314450297248392
tsk_79	tsk_79	1.10620792644704	1.48929116241966
tsk_80	tsk_80	2.05900987367773	2.43091310149649
tsk_81	tsk_81	-0.19948819393128	0.844686800791959
tsk_82	tsk_82	0.125403234374665	0.533653439449996
tsk_83	tsk_83	-0.251826139830526	-0.512951954662539
tsk_84	tsk_84	0.350061607138192	0.829820900261971
tsk_85	tsk_85	0.354989461983068	0.279034321940916
tsk_86	tsk_86	-1.52383667130862	-1.05037174826875
tsk_87	tsk_87	-0.265205647772289	-0.458028307484213
tsk_88	tsk_88	0.535567913375441	1.08171732928274
tsk_89	tsk_89	-0.17153579555002	0.770428679905463
tsk_90	tsk_90	0.304154907209809	0.545289962431383
tsk_91	tsk_91	0.139630136336997	1.12330575286324
tsk_92	tsk_92	-1.2976209807382	-0.90884336077748
tsk_93	tsk_93	-1.37729400337206	-1.23331696246626
tsk_94	tsk_94	-1.00709200411197	-1.23701670160914
tsk_95	tsk_95	-0.347140258508287	0.163927138181911
tsk_96	tsk_96	-0.358938808231486	-0.392620963221335
tsk_97	tsk_97	0.115576049604285	0.731569204902912
tsk_98	tsk_98	-0.0884679928861132	0.668627509303911
tsk_99	tsk_99	-0.374642881429325	0.302352270497452
tsk_100	tsk_100	1.04208567985067	0.664111856729761
tsk_101	tsk_101	-1.63813084666781	-1.26034853471934
tsk_102	tsk_102	-1.51151795567231	-2.01394207849826
tsk_103	tsk_103	-1.60469995947548	-0.823721603669128
tsk_104	tsk_104	0.905269561009817	1.01583838372845
tsk_105	tsk_105	0.868855904605832	0.802188827308892
tsk_106	tsk_106	-0.567289672191766	-0.118406261629056
tsk_107	tsk_107	-0.599035467743288	-0.611229543229372
tsk_108	tsk_108	-0.360212291977988	0.349129063152783
tsk_109	tsk_109	-0.875394246421438	-1.3296992596285
tsk_110	tsk_110	0.970008145785146	1.37336951691846
tsk_111	tsk_111	0.461358435581898	1.20823672488648
tsk_112	tsk_112	-0.0222725465574287	0.758680128346837
tsk_113	tsk_113	0.765172034814144	0.912567828361227
tsk_114	tsk_114	-1.59399958940302	-0.549325183735283
tsk_115	tsk_115	-1.00949953340242	-0.242653183950888
tsk_116	tsk_116	0.941537703094909	1.57709051024269
tsk_117	tsk_117	-0.194821540896327	0.613820677038799
tsk_118	tsk_118	0.507744722983513	0.993471560808702
tsk_119	tsk_119	-0.890707753330127	-0.987376551452837
tsk_120	tsk_120	-0.0988470586250278	0.769853492862973
tsk_121	tsk_121	0.1729924497154	0.322736746391097
tsk_122	tsk_122	-1.44381256473597	-1.24252462905672
tsk_123	tsk_123	0.351764991864139	1.37552294440286
tsk_124	tsk_124	-1.34673114085303	-0.484387417042752
tsk_125	tsk_125	-1.2964694610245	-1.58998704859255
tsk_126	tsk_126	0.0912397840327954	0.621598961495799
tsk_127	tsk_127	2.10443319240448	1.59784446065159
tsk_128	tsk_128	-0.854120599770569	0.435879623037566
