FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	1.97598481478278	2.72590923242533
tsk_1	tsk_1	1.78998933409607	1.38347258090011
tsk_2	tsk_2	0.981556703453318	2.11907671927529
tsk_3	tsk_3	0.564510306247947	1.55030552828014
tsk_4	tsk_4	1.52873572955817	3.15973268627447
tsk_5	tsk_5	2.10123702399892	2.59055903149811
tsk_6	tsk_6	1.71187689560632	2.14038525928294
tsk_7	tsk_7	1.88327511865302	2.47263018056426
tsk_8	tsk_8	0.732384960882262	1.06524892648721
tsk_9	tsk_9	1.30700884744743	1.28580204359057
tsk_10	tsk_10	1.37652931282687	1.93700957693229
tsk_11	tsk_11	0.316996279141902	1.69844077734005
tsk_12	tsk_12	-0.664799215720452	-0.20613862468795
tsk_13	tsk_13	3.10909460360011	3.49604316608752
tsk_14	tsk_14	1.32985531729098	1.84970193158284
tsk_15	tsk_15	1.68789933636395	2.17668489340952
tsk_16	tsk_16	1.3914947507561	1.36881398151345
tsk_17	tsk_17	1.33470483594849	1.91138132545355
tsk_18	tsk_18	0.22399995181544	0.49403204608854
tsk_19	tsk_19	0.333784867761319	1.14064473312503
tsk_20	tsk_20	0.704431837448643	1.00919930467699
tsk_21	tsk_21	2.68466977354484	2.27677452999571
tsk_22	tsk_22	1.20223574829154	0.98561557400638
tsk_23	tsk_23	1.74543117781911	2.25286544001379
tsk_24	tsk_24	0.607285887029129	1.46167524884629
tsk_25	tsk_25	3.03341955177111	3.41911214851587
tsk_26	tsk_26	1.0131516212267	1.51379880835284
tsk_27	tsk_27	3.0594263895303	3.42715161532025
tsk_28	tsk_28	2.53786881963453	2.97622082960931
tsk_29	tsk_29	2.0922865594813	2.39916615480964
tsk_30	tsk_30	1.27177133106228	1.09943845289979
tsk_31	tsk_31	2.65486394509367	2.12591756967961
tsk_32	tsk_32	0.677344939709311	1.41196463484142
tsk_33	tsk_33	1.75883599367706	2.89968085901021
tsk_34	tsk_34	0.163143994520329	0.482019179563886
tsk_35	tsk_35	1.86729586826991	2.82066524217473
tsk_36	tsk_36	2.31837165105344	2.49789336463652
tsk_37	tsk_37	0.857858746916078	1.61802314665437
tsk_38	tsk_38	2.51120944459594	2.62218889177652
tsk_39	tsk_39	0.607558851163539	1.76638553507367
tsk_40	tsk_40	1.32569736382566	1.60716246436042
tsk_41	tsk_41	1.21426565138321	2.43893463384248
tsk_42	tsk_42	1.4943572807405	1.4906518905454
tsk_43	tsk_43	2.06082910730949	3.2326324465959
tsk_44	tsk_44	2.17969275368637	2.8934857313691
tsk_45	tsk_45	0.88384633377612	1.13851663890716
tsk_46	tsk_46	0.282707184771549	0.594616577507668
tsk_47	tsk_47	2.11178024614679	2.26207418446631
tsk_48	tsk_48	0.962111810829119	0.985476919340281
tsk_49	tsk_49	0.194510480418976	0.664178985052854
tsk_50	tsk_50	2.96188299456872	3.49296228978904
tsk_51	tsk_51	1.96778908937956	2.11581560350096
tsk_52	tsk_52	2.03218167193787	2.24812581458355
tsk_53	tsk_53	2.61982294901813	2.12131412468469
tsk_54	tsk_54	0.630777014775524	1.79414619591012
tsk_55	tsk_55	1.38676183753835	1.36751619009277
tsk_56	tsk_56	2.0422877884675	2.46677350476856
tsk_57	tsk_57	-0.171078711231541	0.668074202360561
tsk_58	tsk_58	-0.413702574429916	0.121399623845327
tsk_59	tsk_59	2.21849022376571	2.36435542204074
tsk_60	tsk_60	2.13800477684654	2.35217687119181
