FID	IID	pheno_random	pheno_strat
tsk_0	tsk_0	0.705980039957286	0.842546108224797
tsk_1	tsk_1	0.488365292151275	0.0779464403969116
tsk_2	tsk_2	-0.571411670847408	-0.202758645428334
tsk_3	tsk_3	-0.155884232703457	0.514375220452806
tsk_4	tsk_4	-1.71312048758203	0.34163358231395
tsk_5	tsk_5	-1.70184249006482	-1.80248820944209
tsk_6	tsk_6	1.05729409027594	0.324387331643521
tsk_7	tsk_7	0.314751834891056	-0.992123818435116
tsk_8	tsk_8	-0.897366234638816	1.20357320862612
tsk_9	tsk_9	0.428946458141273	1.68146210239592
tsk_10	tsk_10	-0.203656603985701	-0.382898011435866
tsk_11	tsk_11	-0.0176209104002189	-0.640292363586988
tsk_12	tsk_12	1.34082219241565	0.168127120046314
tsk_13	tsk_13	-0.587876203714283	-0.691946280539485
tsk_14	tsk_14	-0.392886758347772	-0.697909420680449
tsk_15	tsk_15	1.51167880888881	-0.435808014329023
tsk_16	tsk_16	-0.199192677266434	0.279740334183109
tsk_17	tsk_17	0.580556723757706	0.957169677526316
tsk_18	tsk_18	-0.328581682595248	-0.184822677654784
tsk_19	tsk_19	0.431765794869641	1.77292995291225
tsk_20	tsk_20	-0.291673912633246	-1.30074241635718
tsk_21	tsk_21	-0.487518143466036	-0.742303048573141
tsk_22	tsk_22	0.664129779977311	-0.5792839979693
tsk_23	tsk_23	0.679263733166332	-0.863878742412406
tsk_24	tsk_24	0.295962090398168	-1.54902946873576
tsk_25	tsk_25	0.433197328162612	-0.354031747819333
tsk_26	tsk_26	-0.230361164534034	1.57460669263824
tsk_27	tsk_27	-1.72331800939588	0.529967229815001
tsk_28	tsk_28	2.13953980481086	-0.67076543712604
tsk_29	tsk_29	1.60084205432704	0.301844214426621
tsk_30	tsk_30	-0.276972852025634	-1.92046932021114
tsk_31	tsk_31	1.60148269705287	1.43391900185757
tsk_32	tsk_32	-0.12465542215199	0.131763975637386
tsk_33	tsk_33	-0.536061008252755	-0.139583452909797
tsk_34	tsk_34	0.361168702469906	1.39424172750164
tsk_35	tsk_35	-1.47872981111574	0.261063766133637
tsk_36	tsk_36	-0.770642122062316	0.5166140463423
tsk_37	tsk_37	-0.916077443825354	0.788415028650758
tsk_38	tsk_38	0.382389353511331	0.506343215981631
tsk_39	tsk_39	-0.179899055241892	-0.297908128774212
tsk_40	tsk_40	1.7970669783256	0.060820401129026
tsk_41	tsk_41	1.17677485602572	1.03881167649166
tsk_42	tsk_42	0.39559476272806	0.201587128755736
tsk_43	tsk_43	0.386558030179296	-0.731066630388721
tsk_44	tsk_44	0.552971919420483	0.470531075188976
tsk_45	tsk_45	1.01575316229157	1.41218094146405
tsk_46	tsk_46	-2.12866369662133	1.19022268404122
tsk_47	tsk_47	0.0655054734455967	0.325159492146951
tsk_48	tsk_48	2.12821303561736	-0.570456114417417
tsk_49	tsk_49	0.883091024934201	1.11758497545375
tsk_50	tsk_50	1.68071934097969	-0.0975728577220388
tsk_51	tsk_51	1.59373392199268	1.93554053868571
tsk_52	tsk_52	1.05717820305918	-1.0522570675888
tsk_53	tsk_53	-0.0588923891924262	0.50693093217119
tsk_54	tsk_54	0.45992426827189	-0.652202556674614
tsk_55	tsk_55	-1.3790820478303	1.69896709155634
tsk_56	tsk_56	-0.298207322115063	0.228733582693895
tsk_57	tsk_57	-0.027949019345157	0.262180721953765
tsk_58	tsk_58	-0.592739425511694	1.18864074115579
tsk_59	tsk_59	0.0568139417335684	0.46829374138344
tsk_60	tsk_60	-0.016526737154259	-1.08198252624739
tsk_61	tsk_61	-1.27096768894925	-0.327369477105854
tsk_62	tsk_62	-0.968984725099015	-0.181663292206872
tsk_63	tsk_63	-1.69213807808489	0.0420726987994216
tsk_64	tsk_64	1.14955426829698	1.35684145430012
tsk_65	tsk_65	0.451349148850138	-0.197893889672665
tsk_66	tsk_66	-0.481156849019535	1.00379822527487
tsk_67	tsk_67	-0.55233922225408	-0.262675235787444
tsk_68	tsk_68	0.787815020224263	0.571702637763363
tsk_69	tsk_69	0.875492150566923	1.3676351930215
tsk_70	tsk_70	0.76337410700144	0.536375573481726
tsk_71	tsk_71	0.63712194797127	1.75934404979353
tsk_72	tsk_72	-0.0599989098854101	0.248996591743273
tsk_73	tsk_73	0.50040953500046	-0.317511693868095
tsk_74	tsk_74	0.14764054793885	1.28443879404701
tsk_75	tsk_75	0.534171282857799	0.884140015353385
tsk_76	tsk_76	0.185808344256918	-1.40003418132432
tsk_77	tsk_77	-1.11241731718312	-0.0346860371867755
tsk_78	tsk_78	-0.497174707381703	1.14067146589593
tsk_79	tsk_79	-0.969337263882659	0.395832155681961
tsk_80	tsk_80	0.219486692130921	1.23633754237925
tsk_81	tsk_81	1.68059980479701	2.03020106442154
tsk_82	tsk_82	2.06184570883763	0.837228791832532
tsk_83	tsk_83	1.31877442000079	0.202052171969844
tsk_84	tsk_84	-0.267689782502536	0.226170688306011
tsk_85	tsk_85	0.477451650273114	0.422357328640918
tsk_86	tsk_86	-0.733194983453708	-1.69590696617962
tsk_87	tsk_87	-1.09294705399142	0.985985203139014
tsk_88	tsk_88	0.00861656359792596	-0.689366580496326
tsk_89	tsk_89	-0.663695809392923	-0.982986393863231
tsk_90	tsk_90	-0.205008929314157	-1.03878321753453
tsk_91	tsk_91	0.218483627325654	0.56339817325752
tsk_92	tsk_92	1.48788425407352	-1.58119329699319
tsk_93	tsk_93	0.162572441951692	-0.295301498899646
tsk_94	tsk_94	0.387125485365779	1.49097639036391
tsk_95	tsk_95	0.0155817989319006	-0.552661764679528
tsk_96	tsk_96	1.78386204841926	0.654219105622272
tsk_97	tsk_97	0.245799284388721	-1.74527410446898
tsk_98	tsk_98	-0.379038977597383	-0.853211799247965
tsk_99	tsk_99	-1.25738018745251	0.683365256424367
tsk_100	tsk_100	1.01527357140566	-0.251079067046227
tsk_101	tsk_101	1.26666816695932	0.826962193109361
tsk_102	tsk_102	-1.5670628309112	-1.1056510541712
tsk_103	tsk_103	-0.598422381805956	-1.26756182531504
tsk_104	tsk_104	1.69527138708473	0.679808674547572
tsk_105	tsk_105	-1.27791768549553	-0.710212378501725
tsk_106	tsk_106	-0.924393317661667	0.975040773722055
tsk_107	tsk_107	-1.75854779307544	-1.54601559460384
tsk_108	tsk_108	-1.03095422605202	1.95756806806529
tsk_109	tsk_109	-0.86058576454946	0.402870955794787
tsk_110	tsk_110	0.637262175244914	-0.129323944270061
tsk_111	tsk_111	-2.05892847649263	0.272238398242837
tsk_112	tsk_112	-1.08102139388087	-2.52946319233128
tsk_113	tsk_113	-0.252840602418312	0.0546419361537471
tsk_114	tsk_114	-0.520382618350909	-1.26516062808095
tsk_115	tsk_115	-1.83346785243487	-0.796251626257987
tsk_116	tsk_116	-1.35293085738211	-0.435360701841035
tsk_117	tsk_117	0.275718417153334	0.726340185843706
tsk_118	tsk_118	-0.179832525813098	0.552275933042772
tsk_119	tsk_119	-0.17716349894833	0.273662109175089
tsk_120	tsk_120	0.0854783901516331	-0.64519054566629
tsk_121	tsk_121	-0.738266628294459	1.08555429301642
